Num Parent Tweets,Num Replies to Parents,Avg Replies per Parent,Num Parent Tweets with Replies,Avg Replies per Parent with Replies,Num Toxic Parent Tweets,Num Non-Toxic Parent Tweets,Num Toxic Replies,Num Non-Toxic Replies,Num Toxic Replies to Non-Toxic Parents,Num Non-Toxic Replies to Non-Toxic Parents,Num Toxic Replies to Toxic Parents,Num Non-Toxic Replies to Toxic Parents,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,contributors_enabled,is_translator,is_translation_enabled,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,place,truncated,hashtags,symbols,user_mentions,urls,contributors,is_quote_status,retweet_count min,retweet_count avg,retweet_count max,favorite_count min,favorite_count avg,favorite_count max,favorited,retweeted,possibly_sensitive,Num Repliers With Min 1 Toxic Reply,Num parents with high Toxicity,Num parents with high Severe_Toxicity,Num parents with high Identity_Attack,Num parents with high Insult,Num parents with high Profanity,Num parents with high Threat,Num parents with high other attr,Num replies with high Toxicity,Num replies with high Severe_Toxicity,Num replies with high Identity_Attack,Num replies with high Insult,Num replies with high Profanity,Num replies with high Threat,Num replies with high other attr,Total tweets with high Toxicity,Total tweets with high Severe_Toxicity,Total tweets with high Identity_Attack,Total tweets with high Insult,Total tweets with high Profanity,Total tweets with high Threat,Total tweets with high other attr,Num Repliers,Num parents with <3 replies,Num parents with >=3 replies,User Desc,Top Desc Word #1: women,Top Desc Word #2: love,Top Desc Word #3: news,Top Desc Word #4: account,Top Desc Word #5: feminist,Top Desc Word #6: official,Top Desc Word #7: follow,Top Desc Word #8: products,Top Desc Word #9: tweets,Top Desc Word #10: womens
628,0,0,0,0,0,628,0,0,0,0,0,0,1,27,0,Tue Sep 01 18:03:09 +0000 2020,23,No,No,641,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,0.006369427,2,0,0.038216561,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,User Desc,No,No,No,No,No,No,No,No,No,No
1292,29,0.02244582,22,1.318181818,0,1292,0,29,0,29,0,0,86678,0,543,Wed Sep 02 10:21:33 +0000 2020,0,No,No,1292,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0,77.08823529,873,11,288.1834365,2684,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1291,1,User Desc,No,No,No,No,No,No,No,No,No,No
1310,32,0.024427481,27,1.185185185,0,1310,0,32,0,32,0,0,87616,0,559,Wed Sep 02 10:21:33 +0000 2020,0,No,No,1310,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0,77.21526718,872,11,288.4923664,2688,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1308,2,User Desc,No,No,No,No,No,No,No,No,No,No
1351,35,0.025906736,31,1.129032258,0,1351,1,34,1,34,0,0,89765,0,567,Wed Sep 02 10:21:33 +0000 2020,0,No,No,1351,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0,77.01332346,844,5,289.6025167,2683,No,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,1350,1,User Desc,No,No,No,No,No,No,No,No,No,No
1469,26,0.017699115,22,1.181818182,0,1469,1,25,1,25,0,0,95639,0,583,Wed Sep 02 10:21:33 +0000 2020,0,No,No,1469,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0,79.26957114,831,11,293.817563,2666,No,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,1468,1,User Desc,No,No,No,No,No,No,No,No,No,No
11,0,0,0,0,0,11,0,0,0,0,0,0,32,58,0,Thu Sep 03 00:34:45 +0000 2020,834,No,No,1403,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,1,1,1,1,1,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,User Desc,No,No,No,No,No,No,No,No,No,No
11,0,0,0,0,0,11,0,0,0,0,0,0,13,262,0,Thu Sep 03 14:46:09 +0000 2020,4,No,No,80,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0,0,0,0,0.090909091,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,User Desc,No,No,No,No,No,No,No,No,No,No
516,0,0,0,0,39,477,0,0,0,0,0,0,137,337,3,Sat Sep 05 01:15:40 +0000 2020,15327,No,No,11690,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.03875969,3,0,0.968992248,19,No,No,No,0,1,0,3,4,31,0,0,0,0,0,0,0,0,0,1,0,3,4,31,0,0,0,516,0,User Desc,No,No,No,No,No,No,No,No,No,No
343,1059,3.087463557,130,8.146153846,6,337,11,1048,10,1044,1,4,137017,861,75,Tue Mar 26 03:32:03 +0000 2013,15724,Yes,No,146196,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,25.5393586,1036,0,80.49854227,3102,No,No,No,10,1,0,0,0,4,1,0,1,0,3,1,5,1,0,2,0,3,1,9,2,0,764,267,76,User Desc,No,No,No,No,No,No,No,No,No,No
2997,1,0.000333667,1,1,0,2997,0,1,0,1,0,0,22,0,0,Sun Sep 06 07:14:36 +0000 2020,0,No,No,2997,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0,0.057724391,3,0,0.077410744,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2997,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,27,0,0,Sun Sep 06 07:14:36 +0000 2020,0,No,No,3527,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,0,0.050625,2,0,0.083125,5,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
40,0,0,0,0,0,40,0,0,0,0,0,0,966,4920,0,Mon Sep 07 21:36:35 +0000 2020,67,No,No,107,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,3.825,110,0,15.15,519,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,User Desc,No,No,No,No,No,No,No,Yes,No,No
125,3,0.024,3,1,0,125,0,3,0,3,0,0,551,535,0,Tue Sep 08 08:37:52 +0000 2020,154,No,No,410,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,3.32,25,0,5.208,62,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,User Desc,Yes,No,No,No,No,No,No,No,No,No
2251,165,0.073300755,139,1.18705036,952,1299,14,151,5,75,9,76,673,932,5,Tue Sep 08 20:56:31 +0000 2020,34265,No,No,27403,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.273211906,25,0,0.63260773,120,No,No,No,11,23,0,305,8,613,3,0,0,0,10,1,3,0,0,23,0,315,9,616,3,0,91,2246,5,User Desc,No,No,No,No,No,No,No,No,No,No
477,0,0,0,0,0,477,0,0,0,0,0,0,61,533,0,Wed Sep 09 10:11:33 +0000 2020,80,No,No,499,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0,0,0,0,0.004192872,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,User Desc,No,No,No,No,No,No,No,No,No,No
836,0,0,0,0,8,828,0,0,0,0,0,0,1027,214,0,Wed Sep 09 16:01:28 +0000 2020,1245,No,No,3254,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,53.47129187,33926,0,370.7619617,266139,No,No,No,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,836,0,User Desc,No,No,No,No,No,No,No,No,No,No
903,121,0.133997785,91,1.32967033,58,845,3,118,2,111,1,7,778,670,2,Thu Sep 10 00:16:40 +0000 2020,17883,No,No,14680,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.572535991,54,0,3.227021041,211,No,No,No,3,3,0,13,1,39,2,0,0,0,0,0,3,0,0,3,0,13,1,42,2,0,58,897,6,User Desc,No,No,No,No,No,No,No,No,No,No
324,15,0.046296296,6,2.5,0,324,0,15,0,15,0,0,3889,592,8,Thu Sep 10 09:51:41 +0000 2020,2066,No,No,1407,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,26.55864198,633,0,87.53703704,2755,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,321,3,User Desc,No,No,No,No,No,No,No,No,No,No
319,0,0,0,0,0,319,0,0,0,0,0,0,191,802,0,Sun Sep 13 13:00:33 +0000 2020,120,No,No,814,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.479623824,10,0,1.369905956,31,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,User Desc,No,No,No,No,No,No,No,No,No,No
319,0,0,0,0,0,319,0,0,0,0,0,0,193,802,0,Sun Sep 13 13:00:33 +0000 2020,120,No,No,814,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.479623824,10,0,1.369905956,31,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,User Desc,No,No,No,No,No,No,No,No,No,No
270,0,0,0,0,5,265,0,0,0,0,0,0,32,38,0,Mon Sep 14 07:03:12 +0000 2020,285,No,No,270,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.337037037,8,1,2.218518519,20,No,No,No,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,270,0,User Desc,No,No,No,No,No,No,No,No,No,No
293,0,0,0,0,0,293,0,0,0,0,0,0,7,390,0,Mon Sep 14 11:32:45 +0000 2020,0,No,No,293,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.010238908,1,0,0.023890785,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,User Desc,No,No,No,No,No,No,No,No,No,No
337,0,0,0,0,0,337,0,0,0,0,0,0,48,25,0,Wed Sep 16 04:48:44 +0000 2020,963,No,No,1267,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,4.602373887,501,0,4.869436202,584,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,User Desc,No,No,No,No,No,No,No,No,No,No
1675,457,0.272835821,264,1.731060606,13,1662,12,445,11,444,1,1,1495,1248,5,Thu Sep 17 19:58:25 +0000 2020,33,No,No,32072,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.475820896,52,0,1.382089552,265,No,No,No,12,0,0,3,0,10,0,0,1,0,3,0,8,0,0,1,0,6,0,18,0,0,256,1656,19,User Desc,No,No,No,No,No,No,No,No,No,No
1462,419,0.286593707,65,6.446153846,75,1387,14,405,14,399,0,6,11271,750,155,Thu Apr 08 01:23:05 +0000 2010,7948,Yes,No,319686,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,0,61.17783858,84481,0,216.5916553,301974,No,No,No,14,4,0,11,3,52,5,0,0,0,1,1,12,0,0,4,0,12,4,64,5,0,392,1449,13,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,15,0,0,Sat Sep 19 14:22:50 +0000 2020,0,No,No,12546,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0,0,0,0.0009375,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
730,14,0.019178082,5,2.8,1,729,0,14,0,14,0,0,174,192,0,Sun Sep 20 15:49:54 +0000 2020,6547,No,No,6096,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,4.884931507,31,0,10.70410959,59,No,No,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,728,2,User Desc,No,No,No,No,No,No,No,No,No,No
142,0,0,0,0,0,142,0,0,0,0,0,0,14,42,0,Sun Sep 20 17:54:14 +0000 2020,193,No,No,268,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.218309859,2,0,0.26056338,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,1,9,0,Sun Sep 20 19:30:37 +0000 2020,0,No,No,24269,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0,0,0,0,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,1,9,0,Sun Sep 20 19:30:37 +0000 2020,0,No,No,28151,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0,0,0,0,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,83,150,0,Mon Sep 21 17:44:13 +0000 2020,17,No,No,12837,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.0003125,1,0,0.001875,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,1,1,0,Wed Sep 23 03:02:33 +0000 2020,1,No,No,19895,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.0003125,1,0,0,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,1,1,0,Wed Sep 23 03:02:33 +0000 2020,1,No,No,19895,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.0003125,1,0,0,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
4,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,Wed Sep 23 08:58:06 +0000 2020,1,No,No,6,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,0.5,1,0,1.5,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,User Desc,No,No,No,No,No,No,No,No,No,No
706,22,0.031161473,8,2.75,0,706,0,22,0,22,0,0,4076,154,1,Wed Sep 23 14:18:47 +0000 2020,1217,Yes,No,1157,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,52,193.9617564,692,64,203.7407932,812,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,705,1,User Desc,No,No,Yes,No,No,No,No,No,No,No
45,12,0.266666667,7,1.714285714,0,45,1,11,1,11,0,0,1246,1049,3,Thu Sep 24 09:28:01 +0000 2020,116015,No,No,70627,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.622222222,3,0,1.666666667,6,No,No,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,44,1,User Desc,No,No,No,No,No,No,No,No,No,No
2436,3,0.001231527,3,1,153,2283,0,3,0,3,0,0,128,158,1,Thu Sep 24 18:05:41 +0000 2020,223,No,No,4421,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.252873563,48,0,0.89819376,250,No,No,No,0,2,0,71,3,72,5,0,0,0,0,0,0,0,0,2,0,71,3,72,5,0,3,2436,0,User Desc,No,No,No,No,No,No,No,No,No,No
69,0,0,0,0,0,69,0,0,0,0,0,0,206,172,0,Fri Sep 25 11:54:31 +0000 2020,1626,No,No,1606,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,1,17.20289855,46,3,15.57971014,49,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,User Desc,No,No,No,No,No,No,No,No,No,No
118,0,0,0,0,0,118,0,0,0,0,0,0,429,1821,0,Fri Sep 25 13:50:32 +0000 2020,1413,No,No,676,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,4,17,1,13.22033898,56,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,User Desc,No,No,No,No,No,Yes,No,No,No,No
118,0,0,0,0,0,118,0,0,0,0,0,0,428,1820,0,Fri Sep 25 13:50:32 +0000 2020,1413,No,No,676,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,3.940677966,17,1,13.24576271,56,No,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,User Desc,No,No,No,No,No,Yes,No,No,No,No
984,0,0,0,0,1,983,0,0,0,0,0,0,37,98,0,Sat Sep 26 01:25:05 +0000 2020,6,No,No,992,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,0.302845528,38,0,0.323170732,36,No,No,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,984,0,User Desc,No,No,No,No,No,No,No,No,No,No
187,5,0.026737968,5,1,0,187,0,5,0,5,0,0,96,256,0,Sat Sep 26 13:28:58 +0000 2020,3502,No,No,4613,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0,5.481283422,35,0,3.64171123,21,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,187,0,User Desc,No,No,No,No,No,No,No,No,No,No
173,3,0.01734104,3,1,0,173,0,3,0,3,0,0,91,256,0,Sat Sep 26 13:28:58 +0000 2020,3402,No,No,4496,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,0,4.855491329,33,0,3.01734104,17,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,173,0,User Desc,No,No,No,No,No,No,No,No,No,No
3200,0,0,0,0,0,3200,0,0,0,0,0,0,34,1,0,Sat Sep 26 15:17:14 +0000 2020,6,No,No,3528,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.5778125,120,0,0.57,129,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,User Desc,No,No,No,No,No,No,No,No,No,No
1279,0,0,0,0,0,1279,0,0,0,0,0,0,30,33,0,Sat Sep 26 18:01:15 +0000 2020,3,No,No,1283,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.946833464,85,0,0.947615324,82,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,User Desc,No,No,No,No,No,No,No,No,No,No
1422,77,0.054149086,4,19.25,0,1422,0,77,0,77,0,0,106845,308,151,Thu Mar 28 12:21:56 +0000 2013,1392,Yes,Yes,10703,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,0,16.50914205,1076,0,85.3347398,4930,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1419,3,User Desc,No,No,No,Yes,No,Yes,No,No,No,Yes
447,0,0,0,0,0,447,0,0,0,0,0,0,118,21,0,Mon Sep 28 10:31:03 +0000 2020,15,No,No,11150,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.125279642,1,0,0.118568233,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,User Desc,No,No,No,No,No,No,No,No,No,No
447,0,0,0,0,0,447,0,0,0,0,0,0,118,21,0,Mon Sep 28 10:31:03 +0000 2020,15,No,No,11150,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.125279642,1,0,0.118568233,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,User Desc,No,No,No,No,No,No,No,No,No,No
447,0,0,0,0,0,447,0,0,0,0,0,0,118,21,0,Mon Sep 28 10:31:03 +0000 2020,15,No,No,11150,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.125279642,1,0,0.118568233,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,User Desc,No,No,No,No,No,No,No,No,No,No
444,0,0,0,0,0,444,0,0,0,0,0,0,102,21,0,Mon Sep 28 10:31:03 +0000 2020,14,No,No,9259,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,0,0.067567568,1,0,0.101351351,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,User Desc,No,No,No,No,No,No,No,No,No,No
430,0,0,0,0,0,430,0,0,0,0,0,0,105,21,0,Mon Sep 28 10:31:03 +0000 2020,14,No,No,9803,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0.079069767,1,0,0.109302326,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,User Desc,No,No,No,No,No,No,No,No,No,No
439,0,0,0,0,0,439,0,0,0,0,0,0,114,21,0,Mon Sep 28 10:31:03 +0000 2020,15,No,No,10638,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.107061503,1,0,0.107061503,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,User Desc,No,No,No,No,No,No,No,No,No,No
447,0,0,0,0,0,447,0,0,0,0,0,0,118,21,0,Mon Sep 28 10:31:03 +0000 2020,15,No,No,11150,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.125279642,1,0,0.118568233,3,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,User Desc,No,No,No,No,No,No,No,No,No,No
17,0,0,0,0,0,17,0,0,0,0,0,0,0,7,0,Mon Sep 28 11:39:16 +0000 2020,0,No,No,17,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,0,0,0,0,0,0,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,User Desc,No,No,No,No,No,No,No,No,No,No
217,1,0.004608295,1,1,5,212,0,1,0,1,0,0,662,1589,0,Mon Sep 28 12:46:06 +0000 2020,51776,No,No,149387,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.004608295,1,0,0.041474654,1,No,No,No,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,217,0,User Desc,No,No,No,No,No,No,No,No,No,No
243,0,0,0,0,12,231,0,0,0,0,0,0,629,1351,0,Mon Sep 28 12:46:06 +0000 2020,51222,No,No,148729,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.008230453,1,0,0.069958848,2,No,No,No,0,1,0,5,0,6,0,0,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0,243,0,User Desc,No,No,No,No,No,No,No,No,No,No
459,0,0,0,0,0,459,0,0,0,0,0,0,4,54,0,Mon Sep 28 20:39:20 +0000 2020,0,No,No,460,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.037037037,5,0,0.010893246,2,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,User Desc,No,No,No,No,No,No,No,No,No,No
23,0,0,0,0,0,23,0,0,0,0,0,0,2372,132,1,Tue Sep 29 10:55:05 +0000 2020,6,No,No,58,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0,9.739130435,26,4,20.69565217,58,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,User Desc,No,No,No,No,No,No,No,No,No,No
267,3,0.011235955,3,1,0,267,0,3,0,3,0,0,514,2010,5,Wed Sep 30 16:45:26 +0000 2020,186,No,No,576,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,0,32.59550562,137,0,12.66292135,46,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,267,0,User Desc,No,No,No,No,No,No,No,No,No,No
492,0,0,0,0,0,492,0,0,0,0,0,0,21,210,0,Wed Sep 30 17:42:57 +0000 2020,161,No,No,517,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.00203252,1,0,0.00203252,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,User Desc,No,No,No,No,No,No,No,No,No,No
492,0,0,0,0,0,492,0,0,0,0,0,0,21,211,0,Wed Sep 30 17:42:57 +0000 2020,161,No,No,517,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,0,0.00203252,1,0,0.00203252,1,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,User Desc,No,No,No,No,No,No,No,No,No,No
